Customer_ID,Age,Gender,Income_Category,Occupation,Region,Card_Type,Card_Age_Months,Credit_Limit,Account_Balance,Monthly_Income,Monthly_Spend,Yearly_Spend,Total_Purchases,Total_Transactions,Avg_Transactions_Per_Month,Offers_Redeemed,Offer_Utilization_Rate,Payment_Method,Monthly_Cash_Advance,Yearly_Cash_Advance,Revolving_Balance,Days_Since_Last_Transaction,Customer_Segment,Usage_Level,Cluster,Reward_Tier,Reward_Priority
CUST_01741,40,Male,Medium,Retired,East,Silver,46,18935.76,8303.53,19394.5,2939.64,70467.33,35275.68,58,150.62,37,0.237,Auto Debit,212.09,2376.55,2097.37,15,Heavy_Spenders,Very High,1,Platinum,3
CUST_01045,37,Other,High,Professional,South,Platinum,116,12601.59,2431.67,9750.59,2939.24,20251.86,35270.84,43,86.4,24,0.545,Bank Transfer,107.05,1461.76,1757.57,12,Frequent_Users,Very High,1,Platinum,3
CUST_07705,30,Female,Very High,Retired,East,Gold,103,16871.71,1454.1,8754.08,2938.94,38948.19,35267.22,37,159.63,23,0.106,Bank Transfer,105.58,1399.25,646.83,7,Frequent_Users,Very High,1,Platinum,3
CUST_03355,64,Other,Very High,Government Employee,North,Gold,34,12755.69,1831.76,29368.6,2937.71,31958.06,35252.48,23,73.97,27,0.551,Wallet,178.8,1994.71,283.51,19,Frequent_Users,Very High,1,Platinum,3
CUST_02095,54,Other,Low,Business Owner,South,Titanium,39,31840.95,5973.09,25351.09,2937.58,64124.94,35250.95,58,157.72,27,0.573,Auto Debit,185.08,2131.92,4602.09,14,Heavy_Spenders,Very High,1,Platinum,3
CUST_05343,26,Other,Low,Student,Metro,Gold,32,16371.34,1711.42,24597.35,2936.25,25068.32,35235.0,55,108.07,11,0.346,Credit Card Payment,25.17,333.06,1548.08,11,Frequent_Users,Very High,1,Platinum,3
CUST_05348,66,Male,High,Self-Employed,South,Titanium,44,33010.89,7075.41,4143.94,2935.48,76365.05,35225.72,37,83.62,23,0.228,Auto Debit,70.76,860.43,5482.29,8,Heavy_Spenders,Very High,1,Platinum,3
CUST_06291,52,Female,Medium,Self-Employed,South,Silver,45,37408.42,5877.32,4868.99,2934.91,77372.96,35218.98,41,179.06,18,0.203,Credit Card Payment,249.47,2703.91,3829.77,15,Heavy_Spenders,Very High,1,Platinum,3
CUST_03814,62,Female,High,Freelancer,Metro,Silver,26,12302.88,3146.59,5875.88,2933.45,30137.99,35201.4,59,157.35,27,0.253,Auto Debit,37.93,478.49,672.64,4,Frequent_Users,Very High,1,Platinum,3
CUST_06883,51,Other,High,Business Owner,North,Gold,13,10679.42,1912.9,24119.42,2930.94,31209.68,35171.23,36,120.73,19,0.587,Bank Transfer,146.22,1594.44,1251.27,12,Frequent_Users,Very High,1,Platinum,3
CUST_03148,52,Other,Low,Freelancer,West,Gold,86,35242.15,6580.35,16524.79,2928.76,63391.53,35145.16,42,215.44,15,0.13,Bank Transfer,156.61,1662.13,5381.8,14,Heavy_Spenders,Very High,1,Platinum,3
CUST_07678,62,Male,Medium,Business Owner,Metro,Gold,44,9541.79,1183.2,15162.58,2928.48,37844.68,35141.73,55,127.04,27,0.234,Auto Debit,15.4,192.01,442.66,8,Frequent_Users,Very High,1,Platinum,3
CUST_01403,48,Male,Low,Government Employee,North,Titanium,11,14025.38,3627.45,16067.26,2928.21,27446.65,35138.57,47,124.42,25,0.407,Credit Card Payment,159.93,2162.89,2327.71,5,Frequent_Users,Very High,1,Platinum,3
CUST_04475,55,Male,High,Salaried Employee,East,Gold,79,13525.36,6615.03,29288.0,2925.97,46702.02,35111.6,66,157.57,32,0.551,Credit Card Payment,56.42,591.4,3743.49,8,Heavy_Spenders,Very High,1,Platinum,3
CUST_07487,33,Other,Low,Student,South,Platinum,21,30004.21,1915.69,28997.71,2925.82,60342.65,35109.87,40,171.19,19,0.125,Auto Debit,216.4,2720.89,1125.3,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_04880,33,Other,Medium,Freelancer,Central,Titanium,28,21141.3,3543.98,15137.9,2925.26,25505.76,35103.08,25,78.53,25,0.725,Auto Debit,80.47,889.78,2915.61,17,Frequent_Users,Very High,1,Platinum,3
CUST_05766,25,Female,Very High,Salaried Employee,Central,Titanium,117,31146.08,7231.19,4308.64,2924.66,44220.59,35095.87,85,124.3,26,0.111,Auto Debit,90.76,1175.95,3759.66,7,Heavy_Spenders,Very High,1,Platinum,3
CUST_07266,58,Male,Medium,Freelancer,North,Platinum,107,17724.58,3851.04,9811.96,2923.96,65159.58,35087.55,46,138.77,26,0.534,Credit Card Payment,126.16,1377.47,2632.45,4,Heavy_Spenders,Very High,1,Platinum,3
CUST_06277,23,Other,Very High,Self-Employed,North,Titanium,115,16382.35,3237.67,3330.15,2922.79,31266.79,35073.53,34,82.96,18,0.716,Auto Debit,11.36,155.23,1922.64,12,Frequent_Users,Very High,1,Platinum,3
CUST_00532,46,Male,Low,Retired,East,Silver,9,23035.52,1945.59,9907.12,2922.7,20903.99,35072.35,54,84.84,15,0.478,Wallet,215.35,2878.97,657.51,16,Frequent_Users,Very High,1,Platinum,3
CUST_06335,62,Female,Very High,Business Owner,Central,Platinum,40,14402.64,2784.6,4154.63,2922.48,18576.53,35069.73,24,63.64,27,0.321,Wallet,187.92,2443.0,648.89,4,Frequent_Users,Very High,1,Platinum,3
CUST_06888,67,Male,Very High,Student,Metro,Titanium,51,17989.57,5139.53,2632.85,2921.41,48971.19,35056.95,50,178.24,15,0.19,Wallet,55.45,613.6,1239.74,7,Heavy_Spenders,Very High,1,Platinum,3
CUST_03101,34,Female,Medium,Professional,Central,Platinum,36,18884.46,4022.41,12225.54,2919.64,28882.85,35035.67,50,82.86,29,0.15,Credit Card Payment,31.67,427.83,2298.24,16,Frequent_Users,Very High,1,Platinum,3
CUST_06857,66,Other,Low,Freelancer,South,Titanium,104,9873.23,1583.14,29473.62,2919.43,27303.69,35033.19,39,91.32,29,0.572,UPI,188.79,2001.99,1374.02,13,Frequent_Users,Very High,1,Platinum,3
CUST_07714,37,Other,High,Salaried Employee,East,Platinum,19,17556.35,1418.98,17846.85,2919.03,19258.16,35028.3,46,170.63,13,0.249,Credit Card Payment,67.3,737.39,421.15,7,Frequent_Users,Very High,1,Platinum,3
CUST_02974,46,Other,High,Salaried Employee,North,Gold,75,25781.75,2736.61,15737.39,2919.01,28001.89,35028.11,30,77.52,22,0.577,UPI,74.01,823.66,860.01,7,Frequent_Users,Very High,1,Platinum,3
CUST_05061,36,Male,Medium,Student,South,Gold,94,12631.2,3641.86,6315.73,2916.85,39955.21,35002.15,23,130.82,22,0.096,Credit Card Payment,91.88,1197.83,921.44,15,Frequent_Users,Very High,1,Platinum,3
CUST_00050,48,Female,High,Student,North,Silver,72,30813.0,1941.92,8470.09,2916.43,68395.97,34997.21,37,204.24,39,0.24,UPI,281.86,3878.23,1189.85,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_05319,38,Other,Low,Professional,South,Gold,74,19915.28,3417.97,13760.72,2914.73,22190.8,34976.72,26,115.45,20,0.479,Credit Card Payment,162.22,2128.25,2383.72,6,Frequent_Users,Very High,1,Platinum,3
CUST_07888,38,Other,Low,Salaried Employee,East,Titanium,85,26908.71,3935.22,29360.23,2914.48,56452.84,34973.8,37,162.0,29,0.401,Auto Debit,246.84,3026.11,2879.18,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_03429,71,Male,Low,Freelancer,South,Titanium,62,20380.5,3603.78,28777.57,2913.96,36741.95,34967.53,29,71.92,19,0.108,UPI,60.9,760.36,1964.74,4,Frequent_Users,Very High,1,Platinum,3
CUST_02621,35,Other,Low,Government Employee,Central,Titanium,106,14003.21,2963.03,8282.09,2912.07,19930.83,34944.84,29,151.42,28,0.557,UPI,148.84,1920.56,1250.94,19,Frequent_Users,Very High,1,Platinum,3
CUST_05859,70,Female,Low,Retired,South,Gold,68,11450.47,1040.32,24106.24,2912.06,21235.51,34944.67,29,107.25,21,0.656,UPI,94.64,1082.26,323.35,18,Frequent_Users,Very High,1,Platinum,3
CUST_03082,62,Female,High,Retired,North,Silver,95,23615.18,3343.57,20203.28,2911.4,38880.56,34936.83,51,87.49,13,0.723,Credit Card Payment,183.98,2149.18,2113.42,11,Frequent_Users,Very High,1,Platinum,3
CUST_06963,40,Female,Low,Salaried Employee,East,Gold,100,38023.12,4187.73,2725.11,2910.73,53710.54,34928.78,87,88.99,33,0.616,Bank Transfer,345.74,3729.91,3594.51,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_01764,61,Male,Low,Government Employee,Central,Gold,71,9671.35,1819.83,7133.33,2909.7,27882.5,34916.39,54,61.36,18,0.257,Credit Card Payment,108.53,1126.76,238.31,14,Frequent_Users,Very High,1,Platinum,3
CUST_00800,26,Female,Medium,Freelancer,Central,Silver,76,24223.82,2684.68,5115.31,2909.51,23406.93,34914.12,28,67.29,28,0.385,UPI,110.03,1289.63,660.59,10,Frequent_Users,Very High,1,Platinum,3
CUST_07333,21,Male,Low,Student,North,Platinum,12,23378.64,3823.16,14063.86,2909.43,55463.6,34913.15,51,180.76,39,0.482,Bank Transfer,225.59,2840.62,2941.39,15,Heavy_Spenders,Very High,1,Platinum,3
CUST_04757,29,Male,Very High,Retired,South,Silver,9,21123.01,2611.84,29020.56,2908.86,27521.37,34906.36,53,121.65,22,0.389,Credit Card Payment,77.46,867.72,667.31,18,Frequent_Users,Very High,1,Platinum,3
CUST_03961,26,Male,Very High,Retired,Central,Titanium,15,21599.73,3637.96,17729.68,2908.33,39371.97,34899.92,40,85.01,20,0.442,UPI,144.96,1789.38,916.43,6,Frequent_Users,Very High,1,Platinum,3
CUST_02597,23,Other,High,Self-Employed,Metro,Silver,31,8717.57,1062.99,10766.69,2907.61,20709.86,34891.27,44,70.5,28,0.327,Credit Card Payment,192.07,2557.12,901.54,6,Frequent_Users,Very High,1,Platinum,3
CUST_05585,38,Other,Very High,Self-Employed,North,Platinum,44,15821.04,1102.28,13404.04,2907.31,33007.26,34887.76,40,67.49,16,0.181,Auto Debit,149.39,1945.12,557.89,6,Frequent_Users,Very High,1,Platinum,3
CUST_06354,32,Female,Low,Salaried Employee,Metro,Gold,43,24953.81,1483.6,22583.76,2907.1,23835.71,34885.26,34,158.52,22,0.364,Auto Debit,87.09,902.72,1255.03,4,Frequent_Users,Very High,1,Platinum,3
CUST_05192,42,Female,Very High,Salaried Employee,East,Platinum,98,14204.74,3644.94,9481.98,2905.09,41769.41,34861.12,51,101.74,27,0.734,UPI,129.76,1502.16,2746.03,14,Frequent_Users,Very High,1,Platinum,3
CUST_06981,33,Male,Low,Retired,Metro,Titanium,43,25277.43,1742.78,22389.13,2904.7,25910.13,34856.39,23,159.33,23,0.725,UPI,78.8,943.67,1206.99,14,Frequent_Users,Very High,1,Platinum,3
CUST_05068,26,Female,Very High,Retired,South,Platinum,87,14306.17,3045.84,4498.13,2904.68,29928.7,34856.18,49,140.29,15,0.538,Wallet,114.56,1424.8,2796.26,16,Frequent_Users,Very High,1,Platinum,3
CUST_00712,65,Female,High,Salaried Employee,West,Gold,37,21529.1,1606.2,19298.83,2904.63,23462.65,34855.54,59,127.19,18,0.564,Auto Debit,55.14,590.21,693.31,15,Frequent_Users,Very High,1,Platinum,3
CUST_01481,52,Female,High,Freelancer,North,Titanium,35,10414.07,2682.53,19896.41,2902.72,21972.26,34832.65,23,76.8,20,0.643,UPI,65.58,695.21,1946.11,6,Frequent_Users,Very High,1,Platinum,3
CUST_05121,59,Male,Low,Professional,North,Gold,119,31260.41,8087.05,17711.3,2901.96,70093.42,34823.52,72,219.53,21,0.688,Credit Card Payment,184.92,2150.85,5689.92,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_06770,33,Male,Low,Student,East,Titanium,82,11273.82,1646.49,26221.23,2901.78,40946.09,34821.34,39,98.42,16,0.264,Credit Card Payment,108.29,1316.44,384.74,19,Frequent_Users,Very High,1,Platinum,3
CUST_01960,71,Male,High,Student,South,Silver,38,16544.95,5090.71,24694.93,2900.74,59921.81,34808.9,74,138.65,16,0.534,UPI,87.19,1141.16,2733.38,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_05179,24,Male,Medium,Retired,Central,Platinum,13,12543.35,3661.55,6894.72,2900.22,35644.09,34802.69,49,85.47,13,0.363,UPI,41.65,492.84,1901.26,7,Frequent_Users,Very High,1,Platinum,3
CUST_02358,31,Other,High,Freelancer,South,Gold,69,26751.38,6175.09,24020.94,2900.01,52631.21,34800.15,71,136.63,26,0.542,Credit Card Payment,290.86,3654.76,1773.72,12,Heavy_Spenders,Very High,1,Platinum,3
CUST_05322,40,Male,Very High,Self-Employed,Metro,Platinum,12,19761.72,5181.37,16673.35,2897.98,38481.02,34775.74,84,193.55,26,0.083,Bank Transfer,182.0,2099.03,1967.24,4,Heavy_Spenders,Very High,1,Platinum,3
CUST_06153,59,Female,Low,Business Owner,Metro,Titanium,44,30798.45,7954.05,4899.3,2897.57,47163.63,34770.87,47,188.63,32,0.254,Wallet,8.01,96.85,5741.13,3,Heavy_Spenders,Very High,1,Platinum,3
CUST_01165,40,Female,Low,Self-Employed,Central,Platinum,44,8272.99,3308.49,10995.06,2892.68,33704.6,34712.12,27,177.91,23,0.205,UPI,186.2,2446.44,387.79,16,Frequent_Users,Very High,1,Platinum,3
CUST_01213,58,Other,Very High,Business Owner,Central,Platinum,45,34830.14,6224.61,7186.67,2892.13,72975.34,34705.5,84,171.74,29,0.27,Auto Debit,147.39,1786.9,4343.63,13,Heavy_Spenders,Very High,1,Platinum,3
CUST_01765,50,Male,Very High,Freelancer,East,Gold,31,10438.45,2812.93,13040.08,2891.7,34212.94,34700.39,22,113.71,20,0.415,Auto Debit,186.25,2509.18,2490.89,13,Frequent_Users,Very High,1,Platinum,3
CUST_07417,71,Other,Medium,Student,West,Gold,9,11489.28,3597.52,14367.66,2891.2,41010.65,34694.46,45,128.99,29,0.658,UPI,209.29,2402.05,2113.48,14,Frequent_Users,Very High,1,Platinum,3
CUST_03302,56,Male,Low,Retired,South,Titanium,54,21946.11,3448.8,7887.8,2890.92,39686.46,34691.04,41,91.11,28,0.177,Auto Debit,114.7,1274.23,744.81,14,Frequent_Users,Very High,1,Platinum,3
CUST_04581,35,Female,High,Self-Employed,South,Platinum,92,20161.88,3770.89,15138.88,2889.99,21754.23,34679.88,48,79.07,13,0.303,Credit Card Payment,49.83,592.24,3563.16,14,Frequent_Users,Very High,1,Platinum,3
CUST_06474,68,Female,Medium,Business Owner,West,Silver,80,17387.44,933.94,27988.38,2889.47,27616.68,34673.7,45,131.62,26,0.107,UPI,78.32,885.02,778.59,9,Frequent_Users,Very High,1,Platinum,3
CUST_05590,43,Other,High,Business Owner,East,Titanium,107,19145.53,4485.68,25680.91,2888.36,33785.84,34660.31,57,204.95,28,0.316,Auto Debit,200.98,2491.39,3690.93,13,Heavy_Spenders,Very High,1,Platinum,3
CUST_01024,24,Male,Very High,Student,South,Titanium,64,22035.26,1948.77,18594.99,2887.63,43944.16,34651.6,41,184.33,19,0.456,Bank Transfer,70.45,831.97,1778.77,9,Heavy_Spenders,Very High,1,Platinum,3
CUST_07851,36,Female,Very High,Business Owner,South,Gold,95,24140.08,1840.43,18847.17,2885.13,22940.52,34621.6,44,133.53,25,0.427,Wallet,182.93,2470.99,1493.77,7,Frequent_Users,Very High,1,Platinum,3
CUST_07756,38,Other,High,Self-Employed,Metro,Titanium,47,31922.82,3020.31,18369.11,2884.2,57430.06,34610.45,40,169.73,27,0.149,UPI,203.42,2188.68,1913.01,13,Heavy_Spenders,Very High,1,Platinum,3
CUST_02285,24,Other,Medium,Retired,Central,Gold,79,16189.98,3990.85,12015.63,2883.88,38553.77,34606.54,37,86.09,18,0.71,Wallet,296.33,3035.48,494.49,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_04433,55,Male,Very High,Retired,West,Platinum,32,24523.42,2925.95,7702.76,2883.21,26340.3,34598.56,36,93.05,14,0.308,Bank Transfer,127.34,1521.19,1973.38,18,Frequent_Users,Very High,1,Platinum,3
CUST_02710,46,Other,High,Student,Metro,Platinum,67,19676.67,3213.18,10395.91,2882.91,32289.73,34594.86,47,77.77,23,0.272,Bank Transfer,42.54,489.78,479.56,16,Frequent_Users,Very High,1,Platinum,3
CUST_04801,21,Female,Very High,Student,South,Gold,6,37422.61,2082.69,2368.8,2881.61,71389.22,34579.35,71,121.02,35,0.646,Bank Transfer,113.81,1306.67,1442.93,6,Heavy_Spenders,Very High,1,Platinum,3
CUST_02148,62,Other,Medium,Salaried Employee,West,Titanium,86,13028.38,4064.35,5722.95,2881.05,18188.45,34572.64,45,109.73,19,0.415,Bank Transfer,13.69,185.15,692.37,10,Frequent_Users,Very High,1,Platinum,3
CUST_03866,50,Male,Low,Freelancer,South,Platinum,84,22056.97,1780.86,11948.87,2881.01,40437.24,34572.08,43,148.47,16,0.337,Wallet,52.41,553.61,638.04,6,Frequent_Users,Very High,1,Platinum,3
CUST_07348,37,Male,Very High,Government Employee,Central,Platinum,16,23380.06,1069.59,11372.73,2880.86,33034.9,34570.3,40,109.51,14,0.227,Credit Card Payment,56.81,704.62,210.42,5,Frequent_Users,Very High,1,Platinum,3
CUST_07108,52,Other,Very High,Freelancer,Central,Titanium,103,25393.22,901.83,2659.45,2879.8,20498.86,34557.58,43,74.56,21,0.536,Auto Debit,15.02,161.09,637.47,10,Frequent_Users,Very High,1,Platinum,3
CUST_07352,68,Male,High,Business Owner,North,Titanium,28,11246.76,2514.59,8340.47,2879.45,35530.1,34553.35,59,148.71,24,0.734,Credit Card Payment,110.08,1188.55,1721.75,8,Frequent_Users,Very High,1,Platinum,3
CUST_01903,54,Other,Low,Business Owner,West,Platinum,101,22814.84,3349.15,10386.78,2879.39,19616.05,34552.62,55,143.44,19,0.598,Bank Transfer,92.91,1126.87,1017.52,14,Frequent_Users,Very High,1,Platinum,3
CUST_07625,29,Female,Medium,Retired,Metro,Silver,95,12425.34,7239.77,23081.1,2879.33,68096.28,34551.91,83,103.45,13,0.621,Wallet,277.55,3638.39,2848.86,6,Heavy_Spenders,Very High,1,Platinum,3
CUST_04490,35,Other,Low,Government Employee,North,Platinum,85,30530.74,3770.98,15703.7,2878.45,67329.89,34541.43,48,204.63,24,0.112,Wallet,240.61,3235.2,3233.11,5,Heavy_Spenders,Very High,1,Platinum,3
CUST_02616,57,Other,Medium,Salaried Employee,Metro,Gold,95,23677.59,1860.27,4519.71,2877.55,74764.59,34530.57,47,95.38,34,0.636,Wallet,79.65,818.39,319.83,6,Heavy_Spenders,Very High,1,Platinum,3
CUST_07356,32,Other,Medium,Self-Employed,East,Silver,103,12958.69,2109.7,10417.56,2877.14,41701.47,34525.64,59,87.8,25,0.466,Wallet,60.83,830.57,1860.72,9,Frequent_Users,Very High,1,Platinum,3
CUST_04444,40,Other,High,Business Owner,North,Titanium,28,37332.8,3746.6,13936.58,2876.4,76942.75,34516.84,64,217.35,35,0.628,UPI,325.22,3829.71,2954.49,16,Heavy_Spenders,Very High,1,Platinum,3
CUST_02926,24,Male,Medium,Freelancer,West,Platinum,115,8120.62,1135.61,15018.0,2876.38,27586.99,34516.58,38,106.78,22,0.32,UPI,188.06,2540.89,908.0,19,Frequent_Users,Very High,1,Platinum,3
CUST_00936,52,Female,High,Business Owner,South,Gold,28,20243.83,2950.72,15111.59,2874.86,36845.18,34498.33,33,133.73,15,0.721,UPI,37.65,496.49,1678.51,19,Frequent_Users,Very High,1,Platinum,3
CUST_00542,23,Female,Low,Business Owner,East,Titanium,55,17408.42,6609.06,24167.46,2873.87,54376.81,34486.46,36,174.12,35,0.638,Wallet,206.44,2254.81,2275.04,10,Heavy_Spenders,Very High,1,Platinum,3
CUST_00518,55,Other,Very High,Professional,Metro,Titanium,40,35703.52,2718.0,27502.26,2872.12,58284.83,34465.46,67,120.79,15,0.683,Bank Transfer,175.51,2119.24,1307.66,13,Heavy_Spenders,Very High,1,Platinum,3
CUST_05447,70,Female,Medium,Retired,Metro,Platinum,90,36172.97,5375.62,12667.08,2871.66,73816.45,34459.97,80,179.55,24,0.713,Credit Card Payment,183.29,2066.21,3411.48,13,Heavy_Spenders,Very High,1,Platinum,3
CUST_06762,51,Male,High,Business Owner,Central,Titanium,30,17223.5,8664.41,5913.11,2870.75,69211.58,34448.97,83,219.77,17,0.322,Auto Debit,237.09,2769.17,1404.4,10,Heavy_Spenders,Very High,1,Platinum,3
CUST_02197,71,Other,Very High,Government Employee,West,Gold,15,33654.02,3412.14,7740.88,2870.12,58665.76,34441.43,44,120.24,36,0.494,Auto Debit,267.53,3180.52,730.09,10,Heavy_Spenders,Very High,1,Platinum,3
CUST_04936,50,Female,Medium,Salaried Employee,West,Silver,48,19895.49,2173.7,27782.82,2870.1,24190.83,34441.26,47,114.97,13,0.101,Wallet,83.97,1148.8,1414.38,11,Frequent_Users,Very High,1,Platinum,3
CUST_05655,21,Male,High,Government Employee,North,Titanium,6,12363.84,8065.63,7112.85,2869.41,67990.15,34432.9,74,146.9,24,0.478,UPI,262.92,2784.06,6485.32,15,Heavy_Spenders,Very High,1,Platinum,3
CUST_07336,37,Female,Very High,Freelancer,West,Platinum,20,36115.53,8757.32,28776.75,2866.72,40124.39,34400.59,47,204.63,22,0.373,Auto Debit,299.67,3152.4,7150.76,14,Heavy_Spenders,Very High,1,Platinum,3
CUST_01109,54,Other,Medium,Student,North,Platinum,38,22033.28,4167.09,29536.94,2866.53,58110.78,34398.32,80,149.13,31,0.429,Bank Transfer,112.18,1316.29,1627.33,11,Heavy_Spenders,Very High,1,Platinum,3
CUST_01391,41,Other,Low,Freelancer,Metro,Titanium,71,10713.16,1046.83,16437.92,2866.37,35574.22,34396.38,45,159.88,24,0.502,Auto Debit,125.37,1568.62,197.29,18,Frequent_Users,Very High,1,Platinum,3
CUST_04294,46,Male,Low,Professional,Central,Gold,24,11124.53,2233.91,11031.54,2865.36,40687.8,34384.35,47,126.11,23,0.277,Auto Debit,111.47,1351.96,1475.98,19,Frequent_Users,Very High,1,Platinum,3
CUST_05475,22,Female,High,Government Employee,East,Gold,98,19029.55,3710.89,19589.35,2865.27,33380.84,34383.22,56,92.68,18,0.653,Credit Card Payment,172.93,2123.3,1918.67,7,Frequent_Users,Very High,1,Platinum,3
CUST_04776,53,Male,Very High,Student,Central,Titanium,79,30820.62,2762.71,22860.72,2864.53,38475.02,34374.31,84,111.16,24,0.727,UPI,232.16,3020.95,966.01,12,Heavy_Spenders,Very High,1,Platinum,3
CUST_03367,35,Female,High,Retired,North,Gold,77,22038.87,3173.15,21446.3,2863.8,26173.16,34365.55,55,136.65,24,0.648,Bank Transfer,102.76,1159.54,2934.83,7,Frequent_Users,Very High,1,Platinum,3
CUST_04785,38,Female,High,Business Owner,South,Gold,63,24443.93,1815.25,21670.97,2863.57,25295.5,34362.88,43,144.28,24,0.515,Wallet,119.59,1354.36,1115.4,6,Frequent_Users,Very High,1,Platinum,3
CUST_05853,32,Male,Very High,Business Owner,Metro,Gold,88,12421.0,1304.97,23770.37,2863.06,40117.88,34356.66,57,75.66,24,0.58,Credit Card Payment,187.37,2255.96,716.47,19,Frequent_Users,Very High,1,Platinum,3
CUST_03111,21,Male,Medium,Self-Employed,East,Platinum,113,12651.77,2459.36,26770.03,2863.0,41654.37,34355.96,47,120.44,27,0.612,Wallet,81.11,954.18,286.33,9,Frequent_Users,Very High,1,Platinum,3
CUST_00273,35,Other,High,Student,South,Silver,46,21422.92,3625.61,16871.07,2862.78,40177.75,34353.35,22,127.42,29,0.506,UPI,32.67,403.4,2872.3,17,Frequent_Users,Very High,1,Platinum,3
CUST_05371,37,Female,Low,Freelancer,Metro,Platinum,53,19753.94,3079.87,22209.43,2862.64,28304.25,34351.68,38,128.56,24,0.12,Credit Card Payment,19.06,194.59,1314.48,11,Frequent_Users,Very High,1,Platinum,3
CUST_00887,43,Female,High,Salaried Employee,West,Gold,101,19063.56,3772.18,8179.61,2861.92,23874.22,34343.06,41,119.28,19,0.63,Bank Transfer,95.69,1014.62,829.47,18,Frequent_Users,Very High,1,Platinum,3
CUST_05933,34,Female,Very High,Professional,Central,Platinum,117,23343.36,2331.8,29336.49,2861.74,18389.18,34340.91,40,73.15,27,0.355,Bank Transfer,135.36,1529.5,1292.11,19,Frequent_Users,Very High,1,Platinum,3
CUST_02032,61,Other,Very High,Salaried Employee,Central,Silver,96,24978.22,1739.66,28260.44,2861.62,22883.75,34339.4,53,102.15,17,0.341,Wallet,191.87,2152.45,536.99,6,Frequent_Users,Very High,1,Platinum,3
CUST_02989,61,Other,Very High,Retired,East,Silver,38,14319.93,3825.56,5058.72,2860.42,27473.25,34325.09,38,122.28,18,0.286,Bank Transfer,88.77,1151.4,2104.44,9,Frequent_Users,Very High,1,Platinum,3
CUST_04215,54,Male,Very High,Retired,East,Titanium,8,37622.1,5587.95,4061.02,2860.3,49076.98,34323.61,38,127.44,22,0.313,Bank Transfer,71.81,857.53,1230.14,8,Heavy_Spenders,Very High,1,Platinum,3
CUST_00252,64,Female,Very High,Professional,East,Gold,12,18150.07,1761.84,23845.95,2859.4,31617.38,34312.82,52,83.49,17,0.489,Wallet,96.92,1099.28,1541.9,15,Frequent_Users,Very High,1,Platinum,3
